Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
108,CA-2017-119004,11/30/24,12/09/24,Standard Class,CUST1108,Rajesh Iyer,Consumer,India,Pune,Maharashtra,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994
109,CA-2017-119004,02/15/22,02/17/22,Standard Class,CUST1109,Sneha Kapoor,Consumer,India,Hyderabad,Telangana,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
110,CA-2015-129476,12/12/21,12/22/21,Standard Class,CUST1110,Rajesh Iyer,Home Office,India,Lucknow,Uttar Pradesh,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992
111,CA-2017-146780,07/03/21,07/04/21,Standard Class,CUST1111,Amit Sharma,Corporate,India,Kolkata,West Bengal,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096
112,CA-2016-128867,04/24/20,04/26/20,Standard Class,CUST1112,Vikram Patel,Consumer,India,Kolkata,West Bengal,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788
113,CA-2016-128867,03/10/20,03/16/20,Standard Class,CUST1113,Arjun Nair,Consumer,India,Bangalore,Karnataka,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476
114,CA-2014-115259,09/25/22,09/29/22,Second Class,CUST1114,Anjali Gupta,Consumer,India,Pune,Maharashtra,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,CA-2014-115259,02/17/20,02/21/20,Second Class,CUST1115,Anjali Gupta,Consumer,India,Delhi,Delhi,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
116,CA-2014-115259,03/27/23,03/31/23,Second Class,CUST1116,Anjali Gupta,Consumer,India,Hyderabad,Telangana,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
117,CA-2014-115259,01/29/24,01/30/24,Second Class,CUST1117,Rajesh Iyer,Consumer,India,Kolkata,West Bengal,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
118,CA-2015-110457,06/14/22,06/21/22,Standard Class,CUST1118,Vikram Patel,Consumer,India,Mumbai,Maharashtra,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813
119,US-2015-136476,10/24/24,11/02/24,Standard Class,CUST1119,Rajesh Iyer,Corporate,India,Ahmedabad,Gujarat,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156
120,CA-2016-103730,11/26/22,12/02/22,First Class,CUST1120,Neha Mehta,Consumer,India,Lucknow,Uttar Pradesh,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456
121,CA-2016-103730,07/13/23,07/23/23,First Class,CUST1121,Amit Sharma,Consumer,India,Jaipur,Rajasthan,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878
122,CA-2016-103730,05/28/20,06/03/20,First Class,CUST1122,Vikram Patel,Consumer,India,Mumbai,Maharashtra,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368
123,CA-2016-103730,04/17/22,04/18/22,First Class,CUST1123,Rahul Verma,Consumer,India,Kolkata,West Bengal,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759
124,CA-2016-103730,04/09/24,04/17/24,First Class,CUST1124,Anjali Gupta,Consumer,India,Mumbai,Maharashtra,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316
125,US-2014-152030,06/10/20,06/17/20,Second Class,CUST1125,Neha Mehta,Home Office,India,Hyderabad,Telangana,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
126,US-2014-134614,05/16/23,05/18/23,Standard Class,CUST1126,Amit Sharma,Consumer,India,Mumbai,Maharashtra,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
127,US-2017-107272,11/18/23,11/21/23,Standard Class,CUST1127,Kavita Reddy,Consumer,India,Kolkata,West Bengal,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
128,US-2017-107272,07/22/22,07/29/22,Standard Class,CUST1128,Priya Singh,Consumer,India,Bhopal,Madhya Pradesh,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
129,US-2016-125969,01/20/20,01/25/20,Second Class,CUST1129,Priya Singh,Home Office,India,Bhopal,Madhya Pradesh,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
130,US-2016-125969,12/21/20,12/29/20,Second Class,CUST1130,Rahul Verma,Home Office,India,Bangalore,Karnataka,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416
131,US-2017-164147,11/01/21,11/04/21,First Class,CUST1131,Amit Sharma,Corporate,India,Hyderabad,Telangana,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
132,US-2017-164147,05/09/24,05/17/24,First Class,CUST1132,Sneha Kapoor,Corporate,India,Ahmedabad,Gujarat,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
133,US-2017-164147,06/09/22,06/14/22,First Class,CUST1133,Arjun Nair,Corporate,India,Hyderabad,Telangana,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
134,CA-2016-145583,08/12/24,08/14/24,Standard Class,CUST1134,Sneha Kapoor,Consumer,India,Pune,Maharashtra,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192
135,CA-2016-145583,11/25/21,11/28/21,Standard Class,CUST1135,Arjun Nair,Consumer,India,Ahmedabad,Gujarat,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568
136,CA-2016-145583,06/12/20,06/16/20,Standard Class,CUST1136,Rajesh Iyer,Consumer,India,Pune,Maharashtra,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456
137,CA-2016-145583,06/12/21,06/13/21,Standard Class,CUST1137,Arjun Nair,Consumer,India,Delhi,Delhi,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698
138,CA-2016-145583,07/01/23,07/02/23,Standard Class,CUST1138,Anjali Gupta,Consumer,India,Hyderabad,Telangana,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
139,CA-2016-145583,12/13/24,12/16/24,Standard Class,CUST1139,Priya Singh,Consumer,India,Bhopal,Madhya Pradesh,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464
140,CA-2016-145583,03/18/23,03/22/23,Standard Class,CUST1140,Kavita Reddy,Consumer,India,Hyderabad,Telangana,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976
141,CA-2016-110366,11/16/22,11/22/22,Second Class,CUST1141,Anjali Gupta,Corporate,India,Kolkata,West Bengal,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,CA-2017-106180,05/08/21,05/16/21,Standard Class,CUST1142,Rahul Verma,Corporate,India,Mumbai,Maharashtra,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814
143,CA-2017-106180,08/02/24,08/07/24,Standard Class,CUST1143,Rajesh Iyer,Corporate,India,Chennai,Tamil Nadu,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042
144,CA-2017-106180,04/27/21,05/03/21,Standard Class,CUST1144,Rahul Verma,Corporate,India,Ahmedabad,Gujarat,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976
145,CA-2017-155376,08/31/21,09/05/21,Standard Class,CUST1145,Kavita Reddy,Consumer,India,Kolkata,West Bengal,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518
146,CA-2015-110744,10/29/22,11/08/22,Standard Class,CUST1146,Amit Sharma,Consumer,India,Chennai,Tamil Nadu,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579
147,CA-2014-110072,05/04/21,05/09/21,Standard Class,CUST1147,Vikram Patel,Home Office,India,Bangalore,Karnataka,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
148,CA-2016-114489,08/09/22,08/16/22,Standard Class,CUST1148,Arjun Nair,Corporate,India,Hyderabad,Telangana,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015
149,CA-2016-114489,03/27/24,03/29/24,Standard Class,CUST1149,Kavita Reddy,Corporate,India,Kolkata,West Bengal,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988
150,CA-2016-114489,12/08/21,12/12/21,Standard Class,CUST1150,Rajesh Iyer,Corporate,India,Bhopal,Madhya Pradesh,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552
151,CA-2016-114489,11/27/22,12/07/22,Standard Class,CUST1151,Rajesh Iyer,Corporate,India,Lucknow,Uttar Pradesh,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285
152,CA-2016-158834,07/23/20,08/02/20,First Class,CUST1152,Vikram Patel,Home Office,India,Chennai,Tamil Nadu,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
153,CA-2016-158834,02/08/23,02/11/23,First Class,CUST1153,Kavita Reddy,Home Office,India,Bangalore,Karnataka,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
154,CA-2015-124919,07/23/24,07/27/24,First Class,CUST1154,Priya Singh,Corporate,India,Mumbai,Maharashtra,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271
155,CA-2015-124919,10/13/22,10/19/22,First Class,CUST1155,Arjun Nair,Corporate,India,Jaipur,Rajasthan,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392
156,CA-2015-124919,02/05/24,02/12/24,First Class,CUST1156,Rajesh Iyer,Corporate,India,Bhopal,Madhya Pradesh,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288
157,CA-2015-118948,05/12/24,05/21/24,Standard Class,CUST1157,Priya Singh,Home Office,India,Chandigarh,Chandigarh,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901
158,CA-2014-104269,11/24/21,11/28/21,Second Class,CUST1158,Vikram Patel,Consumer,India,Kolkata,West Bengal,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
159,CA-2016-114104,02/15/22,02/19/22,Standard Class,CUST1159,Vikram Patel,Consumer,India,Jaipur,Rajasthan,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714
160,CA-2016-114104,06/15/20,06/23/20,Standard Class,CUST1160,Vikram Patel,Consumer,India,Mumbai,Maharashtra,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325
161,CA-2016-162733,06/17/23,06/21/23,First Class,CUST1161,Vikram Patel,Consumer,India,Delhi,Delhi,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691
162,CA-2015-119697,02/09/24,02/11/24,Second Class,CUST1162,Rajesh Iyer,Consumer,India,Kolkata,West Bengal,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
163,CA-2016-154508,05/07/23,05/11/23,Standard Class,CUST1163,Priya Singh,Consumer,India,Mumbai,Maharashtra,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348
164,CA-2016-113817,03/17/20,03/24/20,Standard Class,CUST1164,Sneha Kapoor,Consumer,India,Bhopal,Madhya Pradesh,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
165,CA-2014-139892,12/18/20,12/20/20,Standard Class,CUST1165,Amit Sharma,Consumer,India,Hyderabad,Telangana,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
166,CA-2014-139892,12/02/21,12/12/21,Standard Class,CUST1166,Anjali Gupta,Consumer,India,Pune,Maharashtra,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
167,CA-2014-139892,07/07/23,07/09/23,Standard Class,CUST1167,Priya Singh,Consumer,India,Lucknow,Uttar Pradesh,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
168,CA-2014-139892,01/31/23,02/03/23,Standard Class,CUST1168,Priya Singh,Consumer,India,Pune,Maharashtra,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
169,CA-2014-139892,04/26/22,05/06/22,Standard Class,CUST1169,Arjun Nair,Consumer,India,Jaipur,Rajasthan,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,CA-2014-139892,05/28/22,06/04/22,Standard Class,CUST1170,Amit Sharma,Consumer,India,Bangalore,Karnataka,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
171,CA-2014-139892,03/11/22,03/15/22,Standard Class,CUST1171,Anjali Gupta,Consumer,India,Delhi,Delhi,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
172,CA-2014-118962,12/26/23,01/02/24,Standard Class,CUST1172,Priya Singh,Consumer,India,Kolkata,West Bengal,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418
173,CA-2014-118962,08/08/21,08/13/21,Standard Class,CUST1173,Kavita Reddy,Consumer,India,Pune,Maharashtra,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608
174,CA-2014-118962,09/09/21,09/11/21,Standard Class,CUST1174,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,US-2014-100853,06/15/21,06/20/21,Standard Class,CUST1175,Neha Mehta,Corporate,India,Bhopal,Madhya Pradesh,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
176,US-2014-100853,11/16/20,11/24/20,Standard Class,CUST1176,Anjali Gupta,Corporate,India,Bangalore,Karnataka,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
177,US-2017-152366,02/25/24,03/03/24,Second Class,CUST1177,Priya Singh,Consumer,India,Pune,Maharashtra,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
178,US-2015-101511,11/23/23,11/29/23,Second Class,CUST1178,Priya Singh,Consumer,India,Bangalore,Karnataka,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
179,US-2015-101511,01/05/22,01/06/22,Second Class,CUST1179,Neha Mehta,Consumer,India,Ahmedabad,Gujarat,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
180,CA-2015-137225,01/17/20,01/18/20,Standard Class,CUST1180,Amit Sharma,Home Office,India,Chandigarh,Chandigarh,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104
181,CA-2014-166191,10/24/22,10/31/22,Second Class,CUST1181,Rahul Verma,Corporate,India,Delhi,Delhi,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
182,CA-2014-166191,09/17/21,09/23/21,Second Class,CUST1182,Kavita Reddy,Corporate,India,Ahmedabad,Gujarat,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
183,CA-2014-158274,08/22/23,08/23/23,Second Class,CUST1183,Kavita Reddy,Home Office,India,Jaipur,Rajasthan,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296
184,CA-2014-158274,11/18/20,11/21/20,Second Class,CUST1184,Sneha Kapoor,Home Office,India,Delhi,Delhi,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986
185,CA-2014-158274,10/13/21,10/22/21,Second Class,CUST1185,Arjun Nair,Home Office,India,Lucknow,Uttar Pradesh,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25
186,CA-2016-105018,08/18/23,08/21/23,Standard Class,CUST1186,Kavita Reddy,Consumer,India,Hyderabad,Telangana,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368
187,CA-2014-123260,07/13/23,07/16/23,Standard Class,CUST1187,Vikram Patel,Home Office,India,Lucknow,Uttar Pradesh,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984
188,CA-2016-157000,08/10/24,08/14/24,Standard Class,CUST1188,Neha Mehta,Corporate,India,Ahmedabad,Gujarat,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,CA-2016-157000,09/28/20,10/03/20,Standard Class,CUST1189,Arjun Nair,Corporate,India,Ahmedabad,Gujarat,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
190,CA-2015-102281,09/08/23,09/11/23,First Class,CUST1190,Arjun Nair,Home Office,India,Lucknow,Uttar Pradesh,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
191,CA-2015-102281,03/06/22,03/11/22,First Class,CUST1191,Anjali Gupta,Home Office,India,Chennai,Tamil Nadu,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928
192,CA-2015-102281,03/01/23,03/03/23,First Class,CUST1192,Sneha Kapoor,Home Office,India,Chandigarh,Chandigarh,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832
193,CA-2015-102281,06/24/22,07/03/22,First Class,CUST1193,Kavita Reddy,Home Office,India,Bhopal,Madhya Pradesh,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
194,CA-2015-102281,02/16/23,02/17/23,First Class,CUST1194,Vikram Patel,Home Office,India,Kolkata,West Bengal,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567
195,CA-2015-131457,09/26/20,09/28/20,Standard Class,CUST1195,Neha Mehta,Corporate,India,Mumbai,Maharashtra,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116
196,CA-2014-140004,05/24/21,05/29/21,Standard Class,CUST1196,Vikram Patel,Consumer,India,Mumbai,Maharashtra,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
197,CA-2014-140004,06/26/21,07/01/21,Standard Class,CUST1197,Sneha Kapoor,Consumer,India,Bangalore,Karnataka,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
198,CA-2017-107720,05/14/20,05/15/20,Standard Class,CUST1198,Neha Mehta,Home Office,India,Lucknow,Uttar Pradesh,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276
199,US-2017-124303,02/27/21,03/02/21,Standard Class,CUST1199,Anjali Gupta,Corporate,India,Mumbai,Maharashtra,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
200,US-2017-124303,09/07/20,09/13/20,Standard Class,CUST1200,Amit Sharma,Corporate,India,Hyderabad,Telangana,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
201,CA-2017-105074,09/16/21,09/22/21,Standard Class,CUST1201,Vikram Patel,Consumer,India,Hyderabad,Telangana,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
202,CA-2014-133690,09/15/23,09/17/23,First Class,CUST1202,Rahul Verma,Consumer,India,Chennai,Tamil Nadu,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
203,CA-2014-133690,02/10/22,02/11/22,First Class,CUST1203,Vikram Patel,Consumer,India,Chennai,Tamil Nadu,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
204,US-2017-116701,01/27/24,02/04/24,Second Class,CUST1204,Priya Singh,Consumer,India,Kolkata,West Bengal,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
205,CA-2017-126382,03/01/23,03/05/23,Standard Class,CUST1205,Neha Mehta,Corporate,India,Bhopal,Madhya Pradesh,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
